Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
64649502,04/14/2025 09:39:26 AM,04/25/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10467.0,2911 BARNES AVENUE,BARNES AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-04-25,11 BRONX,2045490001.0,BRONX,1022019.0,255628.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.8682335539516,-73.86344325864486,"(40.8682335539516, -73.86344325864486)"
64650669,04/14/2025 08:38:31 AM,04/17/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10031.0,736 RIVERSIDE DRIVE,RIVERSIDE DRIVE,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-04-17,09 MANHATTAN,1020970047.0,MANHATTAN,998221.0,241946.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.83075026178137,-73.94951524337782,"(40.83075026178137, -73.94951524337782)"
64647128,04/14/2025 08:26:30 AM,04/14/2025 08:26:30 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10471.0,6141 BROADWAY,BROADWAY,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-14,08 BRONX,2058141195.0,BRONX,1012843.0,265269.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.89472957127807,-73.89657860603738,"(40.89472957127807, -73.89657860603738)"
64649480,04/14/2025 08:26:29 AM,04/14/2025 08:26:29 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10452.0,1419 SHAKESPEARE AVENUE,SHAKESPEARE AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-14,04 BRONX,2028730058.0,BRONX,1006089.0,246139.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.842242877573774,-73.92107027694853,"(40.842242877573774, -73.92107027694853)"
64651843,04/14/2025 07:14:11 AM,04/14/2025 07:14:11 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11216.0,1112 DEAN STREET,DEAN STREET,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-14,08 BROOKLYN,3012110039.0,BROOKLYN,997197.0,185982.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.67714491823075,-73.95332326533146,"(40.67714491823075, -73.95332326533146)"
64651842,04/14/2025 06:59:07 AM,04/18/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10454.0,105 WILLIS AVENUE,WILLIS AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and prepared a violation but were unable to issue it.,2025-04-18,01 BRONX,2022957501.0,BRONX,1004928.0,232856.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.80578762054628,-73.92530725375082,"(40.80578762054628, -73.92530725375082)"
64643821,04/14/2025 05:07:43 AM,04/14/2025 05:07:43 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10033.0,601 WEST  184 STREET,WEST  184 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-14,12 MANHATTAN,1021660023.0,MANHATTAN,1002892.0,249393.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.85118147509611,-73.93261570687187,"(40.85118147509611, -73.93261570687187)"
64644848,04/13/2025 09:28:58 PM,04/13/2025 09:28:58 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11238.0,79 CLIFTON PLACE,CLIFTON PLACE,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-13,02 BROOKLYN,3019480042.0,BROOKLYN,995051.0,189942.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.68801709414181,-73.96105371077101,"(40.68801709414181, -73.96105371077101)"
64643816,04/13/2025 08:43:32 PM,04/13/2025 08:43:32 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11220.0,863 50 STREET,50 STREET,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-13,12 BROOKLYN,3056377501.0,BROOKLYN,983585.0,172567.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.640333136175585,-74.00239614607176,"(40.640333136175585, -74.00239614607176)"
64644870,04/13/2025 07:51:57 PM,04/15/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11374.0,99-65 64 ROAD,64 ROAD,,,,,ADDRESS,REGO PARK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-04-15,06 QUEENS,4021130034.0,QUEENS,1024722.0,205591.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.730883886767586,-73.85397195881608,"(40.730883886767586, -73.85397195881608)"
64640123,04/13/2025 06:42:25 PM,04/15/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10039.0,300 WEST  151 STREET,WEST  151 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-04-15,10 MANHATTAN,1020460015.0,MANHATTAN,1001048.0,240465.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.82668041683622,-73.93930347914457,"(40.82668041683622, -73.93930347914457)"
64641151,04/13/2025 06:27:17 PM,05/13/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10002.0,153 NORFOLK STREET,NORFOLK STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-05-13,03 MANHATTAN,1003540020.0,MANHATTAN,988038.0,201747.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.720424822036875,-73.98633457307703,"(40.720424822036875, -73.98633457307703)"
64641173,04/13/2025 05:17:36 PM,04/13/2025 05:17:36 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10454.0,130 WILLIS AVENUE,WILLIS AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-13,01 BRONX,2022780005.0,BRONX,1005069.0,232977.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.806119400949875,-73.92479756078947,"(40.806119400949875, -73.92479756078947)"
64635953,04/13/2025 05:11:34 PM,04/13/2025 05:11:34 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11238.0,800 BERGEN STREET,BERGEN STREET,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-13,08 BROOKLYN,3011480020.0,BROOKLYN,995018.0,186270.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.67793833182945,-73.96117857023145,"(40.67793833182945, -73.96117857023145)"
64642213,04/13/2025 03:25:21 PM,05/30/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11355.0,132-40 SANFORD AVENUE,SANFORD AVENUE,,,,,ADDRESS,FLUSHING,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-05-30,07 QUEENS,4051017506.0,QUEENS,1030821.0,214461.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.75519976849556,-73.83190463960189,"(40.75519976849556, -73.83190463960189)"
64637015,04/13/2025 03:06:55 PM,04/13/2025 03:06:55 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10065.0,351 EAST   61 STREET,EAST   61 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-13,08 MANHATTAN,1014360122.0,MANHATTAN,994816.0,216606.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.76120357748868,-73.96185921196128,"(40.76120357748868, -73.96185921196128)"
64634890,04/13/2025 01:57:25 PM,04/24/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10468.0,2505 AQUEDUCT AVENUE,AQUEDUCT AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-04-24,07 BRONX,2032140066.0,BRONX,1011276.0,254506.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.865193436175176,-73.90228989262104,"(40.865193436175176, -73.90228989262104)"
64638019,04/13/2025 01:42:22 PM,04/13/2025 01:42:22 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10457.0,245 EAST  178 STREET,EAST  178 STREET,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-13,05 BRONX,2028110001.0,BRONX,1010825.0,249080.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.850302070037515,-73.90394195382123,"(40.850302070037515, -73.90394195382123)"
64634900,04/13/2025 12:56:51 PM,04/13/2025 12:56:51 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10031.0,530 WEST  136 STREET,WEST  136 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-13,09 MANHATTAN,1019880127.0,MANHATTAN,997230.0,238079.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.82013796013958,-73.95310374096228,"(40.82013796013958, -73.95310374096228)"
64634909,04/13/2025 12:50:50 PM,04/13/2025 12:50:50 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11377.0,32-25 69 STREET,69 STREET,,,,,ADDRESS,WOODSIDE,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-13,03 QUEENS,4011650071.0,QUEENS,1012574.0,214624.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.75572444154038,-73.89776537655794,"(40.75572444154038, -73.89776537655794)"
64640072,04/13/2025 12:26:46 PM,04/28/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11205.0,40 VANDERBILT AVENUE,VANDERBILT AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-04-28,02 BROOKLYN,3020330001.0,BROOKLYN,992408.0,193147.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.69681690894209,-73.97057996861463,"(40.69681690894209, -73.97057996861463)"
64638018,04/13/2025 11:56:40 AM,04/13/2025 11:56:40 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10459.0,864 HEWITT PLACE,HEWITT PLACE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-13,02 BRONX,2026967501.0,BRONX,1011969.0,238072.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82008479300466,-73.89985234308267,"(40.82008479300466, -73.89985234308267)"
64637018,04/13/2025 11:23:34 AM,05/15/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10452.0,1150 ANDERSON AVENUE,ANDERSON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-05-15,04 BRONX,2025050050.0,BRONX,1005159.0,243800.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83582525592861,-73.92443873957221,"(40.83582525592861, -73.92443873957221)"
64638995,04/13/2025 11:02:11 AM,04/13/2025 11:02:11 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10031.0,617 WEST  143 STREET,WEST  143 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-13,09 MANHATTAN,1020900021.0,MANHATTAN,997568.0,239978.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.825349673470456,-73.95187879065577,"(40.825349673470456, -73.95187879065577)"
64635952,04/13/2025 05:48:55 AM,04/13/2025 05:48:55 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10468.0,3400 PAUL AVENUE,PAUL AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-13,07 BRONX,2032510420.0,BRONX,1014789.0,258881.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.87719000780895,-73.88956902469712,"(40.87719000780895, -73.88956902469712)"
64629961,04/12/2025 05:53:07 PM,04/12/2025 05:53:07 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11214.0,45 BAY   19 STREET,BAY   19 STREET,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-12,11 BROOKLYN,3063700032.0,BROOKLYN,983451.0,160017.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.60588599932752,-74.00287749305872,"(40.60588599932752, -74.00287749305872)"
64630916,04/12/2025 05:32:04 PM,04/12/2025 05:32:04 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10027.0,2395 8 AVENUE,8 AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-12,10 MANHATTAN,1019557503.0,MANHATTAN,998227.0,235283.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.81246220376422,-73.94950744055203,"(40.81246220376422, -73.94950744055203)"
64630867,04/12/2025 05:04:59 PM,05/29/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11415.0,83-40 AUSTIN STREET,AUSTIN STREET,,,,,ADDRESS,KEW GARDENS,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-05-29,09 QUEENS,4033380030.0,QUEENS,1031653.0,197536.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.70874046461479,-73.82902083052905,"(40.70874046461479, -73.82902083052905)"
64628129,04/12/2025 04:28:38 PM,05/23/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10009.0,283 EAST    4 STREET,EAST    4 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-05-23,03 MANHATTAN,1003870044.0,MANHATTAN,989547.0,202539.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.7225978959267,-73.98089014599911,"(40.7225978959267, -73.98089014599911)"
64629960,04/12/2025 04:28:30 PM,04/24/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,,173 STREET,173 STREET,,,,,ADDRESS,,,,Closed,,"The Department of Buildings attempted to investigate this complaint but could not locate the premises. If the problem still exists, please call 311 and file a new complaint with additional information about how to locate the building. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-04-24,Unspecified QUEENS,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,,,,,,,
64630913,04/12/2025 03:21:58 PM,04/12/2025 03:21:58 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10462.0,99 METROPOLITAN OVAL,METROPOLITAN OVAL,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-12,09 BRONX,2039377501.0,BRONX,1022805.0,244753.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83838155382355,-73.86066396271958,"(40.83838155382355, -73.86066396271958)"
64629962,04/12/2025 02:11:54 PM,04/12/2025 02:11:54 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10460.0,1907 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-12,06 BRONX,2029600003.0,BRONX,1015812.0,245844.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84140379036161,-73.88593118437986,"(40.84140379036161, -73.88593118437986)"
64632781,04/12/2025 02:08:54 PM,06/02/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10023.0,124 WEST   72 STREET,WEST   72 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-06-02,07 MANHATTAN,1011430042.0,MANHATTAN,989802.0,222684.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.77789067604541,-73.97995355703812,"(40.77789067604541, -73.97995355703812)"
64629967,04/12/2025 01:41:06 PM,04/12/2025 01:41:06 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10039.0,231 WEST  145 STREET,WEST  145 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-12,10 MANHATTAN,1020310014.0,MANHATTAN,1000814.0,238797.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.8221026734222,-73.94015311305006,"(40.8221026734222, -73.94015311305006)"
64631848,04/12/2025 12:37:18 PM,04/12/2025 12:37:18 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11375.0,108-53 62 DRIVE,62 DRIVE,,,,,ADDRESS,FOREST HILLS,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-12,06 QUEENS,4021590002.0,QUEENS,1025945.0,207500.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.7361179340229,-73.84954739998659,"(40.7361179340229, -73.84954739998659)"
64634682,04/12/2025 10:14:30 AM,04/12/2025 10:14:30 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11221.0,924 DEKALB AVENUE,DEKALB AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-04-12,03 BROOKLYN,3016010015.0,BROOKLYN,1001232.0,191694.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.6928162282174,-73.93876182566187,"(40.6928162282174, -73.93876182566187)"
64629062,04/12/2025 08:47:15 AM,04/30/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11207.0,21 DESALES PLACE,DESALES PLACE,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-04-30,04 BROOKLYN,3034680050.0,BROOKLYN,1010368.0,187390.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.680980495216296,-73.90583353276065,"(40.680980495216296, -73.90583353276065)"
